Gss Code,Name,Point Order,Sub Polygon Id,Latitude,Longitude
E09000020,Kensington and Chelsea,28,1,51.514,-0.1976
E09000020,Kensington and Chelsea,29,1,51.5145,-0.1935
E09000020,Kensington and Chelsea,30,1,51.5112,-0.1925
E09000020,Kensington and Chelsea,31,1,51.5094,-0.1905
E09000020,Kensington and Chelsea,32,1,51.5097,-0.1863
E09000020,Kensington and Chelsea,33,1,51.5013,-0.1827
E09000020,Kensington and Chelsea,34,1,51.501,-0.1787
E09000020,Kensington and Chelsea,35,1,51.4973,-0.178
E09000020,Kensington and Chelsea,36,1,51.4977,-0.172
E09000020,Kensington and Chelsea,37,1,51.4985,-0.1668
E09000020,Kensington and Chelsea,38,1,51.4982,-0.1639
E09000020,Kensington and Chelsea,39,1,51.5013,-0.159
E09000020,Kensington and Chelsea,40,1,51.5017,-0.1569
E09000020,Kensington and Chelsea,41,1,51.4985,-0.1563
E09000020,Kensington and Chelsea,42,1,51.4973,-0.1545
E09000020,Kensington and Chelsea,43,1,51.4915,-0.1532
E09000020,Kensington and Chelsea,44,1,51.4891,-0.1543
E09000020,Kensington and Chelsea,45,1,51.4857,-0.1488
E09000020,Kensington and Chelsea,46,1,51.485,-0.1484
E09000020,Kensington and Chelsea,47,1,51.4823,-0.1685
E09000020,Kensington and Chelsea,48,1,51.4812,-0.1739
E09000020,Kensington and Chelsea,49,1,51.4775,-0.1777
E09000020,Kensington and Chelsea,50,1,51.4769,-0.1823
E09000022,Lambeth,1,1,51.4845,-0.1269
E09000022,Lambeth,2,1,51.4874,-0.1228
E09000022,Lambeth,3,1,51.4908,-0.1208
E09000022,Lambeth,4,1,51.4956,-0.1193
E09000022,Lambeth,5,1,51.5033,-0.1178
E09000022,Lambeth,6,1,51.5052,-0.1167
E09000022,Lambeth,7,1,51.507,-0.1138
E09000022,Lambeth,8,1,51.5079,-0.1073
E09000022,Lambeth,9,1,51.5066,-0.1058
E09000022,Lambeth,10,1,51.5029,-0.1048
E09000022,Lambeth,11,1,51.4951,-0.1094
E09000022,Lambeth,12,1,51.493,-0.1033
E09000022,Lambeth,13,1,51.4907,-0.1016
E09000022,Lambeth,14,1,51.4853,-0.1068
E09000022,Lambeth,15,1,51.4844,-0.1047
E09000022,Lambeth,16,1,51.4831,-0.1056
E09000022,Lambeth,17,1,51.4804,-0.1024
E09000022,Lambeth,18,1,51.4798,-0.1066
E09000022,Lambeth,19,1,51.4764,-0.0984
E09000022,Lambeth,20,1,51.4739,-0.0991
E09000022,Lambeth,21,1,51.4714,-0.0973
E09000022,Lambeth,22,1,51.4694,-0.0944
E09000022,Lambeth,23,1,51.4704,-0.0924
E09000022,Lambeth,24,1,51.4696,-0.0912
E09000022,Lambeth,25,1,51.4658,-0.0885
E09000022,Lambeth,26,1,51.4628,-0.0891
E09000022,Lambeth,27,1,51.4569,-0.0942
E09000022,Lambeth,28,1,51.4536,-0.0993
E09000022,Lambeth,29,1,51.4498,-0.0992
E09000022,Lambeth,30,1,51.4462,-0.0945
E09000022,Lambeth,31,1,51.4409,-0.0914
E09000022,Lambeth,32,1,51.4359,-0.089
E09000022,Lambeth,33,1,51.4292,-0.0869
E09000022,Lambeth,34,1,51.428,-0.0843
E09000022,Lambeth,35,1,51.4245,-0.0821
E09000022,Lambeth,36,1,51.4225,-0.0819
E09000022,Lambeth,37,1,51.4228,-0.0801
E09000022,Lambeth,38,1,51.4201,-0.0767
E09000022,Lambeth,39,1,51.4193,-0.0769
E09000022,Lambeth,40,1,51.4188,-0.085
E09000022,Lambeth,41,1,51.4218,-0.0907
E09000022,Lambeth,42,1,51.4221,-0.1049
E09000022,Lambeth,43,1,51.4227,-0.1111
E09000022,Lambeth,44,1,51.42,-0.1143
E09000022,Lambeth,45,1,51.4183,-0.1182
E09000022,Lambeth,46,1,51.4155,-0.1201
E09000022,Lambeth,47,1,51.4124,-0.124
E09000022,Lambeth,48,1,51.4118,-0.1261
E09000022,Lambeth,49,1,51.4121,-0.1322
E09000022,Lambeth,50,1,51.4105,-0.1325
E09000022,Lambeth,51,1,51.4113,-0.1365
E09000022,Lambeth,52,1,51.4128,-0.141
E09000022,Lambeth,53,1,51.412,-0.1428
E09000022,Lambeth,54,1,51.4123,-0.1465
E09000022,Lambeth,55,1,51.4148,-0.1427
E09000022,Lambeth,56,1,51.4153,-0.1434
E09000022,Lambeth,57,1,51.4187,-0.1388
E09000022,Lambeth,58,1,51.4206,-0.1363
E09000022,Lambeth,59,1,51.4233,-0.1373
E09000022,Lambeth,60,1,51.43,-0.1368
E09000022,Lambeth,61,1,51.4297,-0.1337
E09000022,Lambeth,62,1,51.4333,-0.1349
E09000022,Lambeth,63,1,51.4348,-0.138
E09000022,Lambeth,64,1,51.4368,-0.1381
E09000022,Lambeth,65,1,51.4379,-0.1362
E09000022,Lambeth,66,1,51.4413,-0.1343
E09000022,Lambeth,67,1,51.4413,-0.142
E09000022,Lambeth,68,1,51.4449,-0.144
E09000022,Lambeth,69,1,51.4482,-0.143
E09000022,Lambeth,70,1,51.4505,-0.1407
E09000022,Lambeth,71,1,51.4518,-0.1461
E09000022,Lambeth,72,1,51.4568,-0.1468
E09000022,Lambeth,73,1,51.4625,-0.1492
E09000022,Lambeth,74,1,51.4654,-0.1496
E09000022,Lambeth,75,1,51.4671,-0.149
E09000022,Lambeth,76,1,51.4726,-0.1353
E09000022,Lambeth,77,1,51.4724,-0.1337
E09000022,Lambeth,78,1,51.4786,-0.13
E09000022,Lambeth,79,1,51.4807,-0.1283
E09000022,Lambeth,80,1,51.4815,-0.1259
E09000022,Lambeth,81,1,51.484,-0.1248
E09000022,Lambeth,82,1,51.4845,-0.1269
E09000023,Lewisham,1,1,51.4925,-0.0308
E09000023,Lewisham,2,1,51.4877,-0.0272
E09000023,Lewisham,3,1,51.485,-0.0232
E09000023,Lewisham,4,1,51.481,-0.0248
E09000023,Lewisham,5,1,51.4802,-0.0215
E09000023,Lewisham,6,1,51.4791,-0.0215
E09000023,Lewisham,7,1,51.4804,-0.0163
E09000023,Lewisham,8,1,51.4799,-0.0155
E09000023,Lewisham,9,1,51.4793,-0.0175
E09000023,Lewisham,10,1,51.4767,-0.0178
E09000023,Lewisham,11,1,51.4748,-0.0212
E09000023,Lewisham,12,1,51.4738,-0.0212
E09000023,Lewisham,13,1,51.4726,-0.0184
E09000023,Lewisham,14,1,51.4694,-0.0175
E09000023,Lewisham,15,1,51.4675,-0.0134
E09000023,Lewisham,16,1,51.4684,-0.0115
E09000023,Lewisham,17,1,51.4713,-0.0136
E09000023,Lewisham,18,1,51.4722,-0.0125
E09000023,Lewisham,19,1,51.4722,-0.0065
E09000023,Lewisham,20,1,51.4713,0.0001
E09000023,Lewisham,21,1,51.4724,0.0118
E09000023,Lewisham,22,1,51.4726,0.0166
E09000023,Lewisham,23,1,51.469,0.0183
E09000023,Lewisham,24,1,51.4693,0.0142
E09000023,Lewisham,25,1,51.4663,0.0149
E09000023,Lewisham,26,1,51.4654,0.0107
E09000023,Lewisham,27,1,51.4588,0.0116
E09000023,Lewisham,28,1,51.4561,0.0131
E09000023,Lewisham,29,1,51.4545,0.0191
E09000023,Lewisham,30,1,51.4511,0.02
E09000023,Lewisham,31,1,51.4502,0.0215
E09000023,Lewisham,32,1,51.4489,0.0196
E09000023,Lewisham,33,1,51.4484,0.0235
E09000023,Lewisham,34,1,51.4467,0.0246
E09000023,Lewisham,35,1,51.4462,0.0228
E09000023,Lewisham,36,1,51.4422,0.0231
E09000023,Lewisham,37,1,51.4414,0.0258
E09000023,Lewisham,38,1,51.4412,0.031
E09000023,Lewisham,39,1,51.4383,0.0304
E09000023,Lewisham,40,1,51.4377,0.0264
E09000023,Lewisham,41,1,51.4355,0.0274
E09000023,Lewisham,42,1,51.4359,0.0303
E09000023,Lewisham,43,1,51.4335,0.0302
E09000023,Lewisham,44,1,51.4312,0.0353
E09000023,Lewisham,45,1,51.4328,0.0393
E09000023,Lewisham,46,1,51.4309,0.0391
E09000023,Lewisham,47,1,51.4241,0.0407
E09000023,Lewisham,48,1,51.4218,0.0378
E09000023,Lewisham,49,1,51.4285,0.027
E09000023,Lewisham,50,1,51.4263,0.0225
E09000023,Lewisham,51,1,51.4265,0.0204
E09000023,Lewisham,52,1,51.4235,0.0134
E09000023,Lewisham,53,1,51.422,0.0116
E09000023,Lewisham,54,1,51.4225,0.0097
E09000023,Lewisham,55,1,51.4169,0.0051
E09000023,Lewisham,56,1,51.418,0.0033
E09000023,Lewisham,57,1,51.4171,0.0015
E09000023,Lewisham,58,1,51.4154,0.0009
E09000023,Lewisham,59,1,51.4151,-0.0018
E09000023,Lewisham,60,1,51.4141,-0.0034
E09000023,Lewisham,61,1,51.413,-0.0089
E09000023,Lewisham,62,1,51.4131,-0.0126
E09000023,Lewisham,63,1,51.4146,-0.0125
E09000023,Lewisham,64,1,51.4145,-0.0164
E09000023,Lewisham,65,1,51.4155,-0.0194
E09000023,Lewisham,66,1,51.417,-0.0209
E09000023,Lewisham,67,1,51.4179,-0.0198
E09000023,Lewisham,68,1,51.4204,-0.0193
E09000023,Lewisham,69,1,51.4222,-0.0221
E09000023,Lewisham,70,1,51.4251,-0.0285
E09000023,Lewisham,71,1,51.4242,-0.0302
E09000023,Lewisham,72,1,51.4245,-0.0359
E09000023,Lewisham,73,1,51.4234,-0.0369
E09000023,Lewisham,74,1,51.4237,-0.0395
E09000023,Lewisham,75,1,51.4224,-0.0421
E09000023,Lewisham,76,1,51.422,-0.0502
E09000023,Lewisham,77,1,51.4231,-0.0502
E09000023,Lewisham,78,1,51.4232,-0.0532
E09000023,Lewisham,79,1,51.4224,-0.0535
E09000023,Lewisham,80,1,51.4228,-0.0565
E09000023,Lewisham,81,1,51.4248,-0.0619
E09000023,Lewisham,82,1,51.4245,-0.0645
E09000023,Lewisham,83,1,51.4255,-0.0671
E09000023,Lewisham,84,1,51.4256,-0.0723
E09000023,Lewisham,85,1,51.4283,-0.0735
E09000023,Lewisham,86,1,51.4317,-0.0712
E09000023,Lewisham,87,1,51.4325,-0.067
E09000023,Lewisham,88,1,51.4342,-0.0642
E09000023,Lewisham,89,1,51.4374,-0.0621
E09000023,Lewisham,90,1,51.4403,-0.0624
E09000023,Lewisham,91,1,51.4457,-0.0615
E09000023,Lewisham,92,1,51.4473,-0.0602
E09000023,Lewisham,93,1,51.4498,-0.0559
E09000023,Lewisham,94,1,51.4482,-0.0524
E09000023,Lewisham,95,1,51.4496,-0.0475
E09000023,Lewisham,96,1,51.4494,-0.0445
E09000023,Lewisham,97,1,51.4545,-0.04
E09000023,Lewisham,98,1,51.4564,-0.0445
E09000023,Lewisham,99,1,51.4585,-0.0437
E09000023,Lewisham,100,1,51.4617,-0.0436
E09000023,Lewisham,101,1,51.4635,-0.0444
E09000023,Lewisham,102,1,51.4654,-0.0466
E09000023,Lewisham,103,1,51.4661,-0.0489
E09000023,Lewisham,104,1,51.4687,-0.0507
E09000023,Lewisham,105,1,51.4692,-0.0501
E09000023,Lewisham,106,1,51.4724,-0.0511
E09000023,Lewisham,107,1,51.4775,-0.0511
E09000023,Lewisham,108,1,51.4781,-0.0527
E09000023,Lewisham,109,1,51.4805,-0.0515
E09000023,Lewisham,110,1,51.4863,-0.0514
E09000023,Lewisham,111,1,51.4886,-0.0503
E09000023,Lewisham,112,1,51.4899,-0.0459
E09000023,Lewisham,113,1,51.4895,-0.0411
E09000023,Lewisham,114,1,51.4905,-0.0387
E09000023,Lewisham,115,1,51.4925,-0.038
E09000023,Lewisham,116,1,51.4917,-0.0357
E09000023,Lewisham,117,1,51.4925,-0.0308
E09000025,Newham,1,1,51.5225,-0.0062
E09000025,Newham,2,1,51.5257,-0.0059
E09000025,Newham,3,1,51.5289,-0.0096
E09000025,Newham,4,1,51.5306,-0.0152
E09000025,Newham,5,1,51.5344,-0.0175
E09000025,Newham,6,1,51.5365,-0.0196
E09000025,Newham,7,1,51.541,-0.0149
E09000025,Newham,8,1,51.5429,-0.015
E09000025,Newham,9,1,51.547,-0.0158
E09000025,Newham,10,1,51.5511,-0.0174
E09000025,Newham,11,1,51.5511,-0.0155
E09000025,Newham,12,1,51.5521,-0.0093
E09000025,Newham,13,1,51.5517,-0.0079
E09000025,Newham,14,1,51.5494,-0.0071
E09000025,Newham,15,1,51.5512,0.0013
E09000025,Newham,16,1,51.5514,0.0074
E09000025,Newham,17,1,51.5502,0.0071
E09000025,Newham,18,1,51.5507,0.0111
E09000025,Newham,19,1,51.5518,0.0124
E09000025,Newham,20,1,51.5529,0.0112
E09000025,Newham,21,1,51.5544,0.0162
E09000025,Newham,22,1,51.5527,0.0186
E09000025,Newham,23,1,51.5544,0.0232
E09000025,Newham,24,1,51.5558,0.022
E09000025,Newham,25,1,51.555,0.0269
E09000025,Newham,26,1,51.5536,0.027
E09000025,Newham,27,1,51.5541,0.0339
E09000025,Newham,28,1,51.5547,0.037
E09000025,Newham,29,1,51.5543,0.0478
E09000025,Newham,30,1,51.5579,0.0447
E09000025,Newham,31,1,51.5609,0.0436
E09000025,Newham,32,1,51.5635,0.0519
E09000025,Newham,33,1,51.5618,0.053
E09000025,Newham,34,1,51.5604,0.0557
E09000025,Newham,35,1,51.5591,0.0563
E09000025,Newham,36,1,51.5559,0.0618
E09000025,Newham,37,1,51.5568,0.0652
E09000025,Newham,38,1,51.5526,0.0694
E09000025,Newham,39,1,51.547,0.0703
E09000025,Newham,40,1,51.5439,0.07
E09000025,Newham,41,1,51.5417,0.0687
E09000025,Newham,42,1,51.5394,0.0685
E09000025,Newham,43,1,51.5324,0.0734
E09000025,Newham,44,1,51.5289,0.0748
E09000025,Newham,45,1,51.5283,0.0801
E09000025,Newham,46,1,51.527,0.0818
E09000025,Newham,47,1,51.5251,0.0868
E09000025,Newham,48,1,51.5257,0.09
E09000025,Newham,49,1,51.5251,0.0936
E09000025,Newham,50,1,51.5222,0.0934
E09000025,Newham,51,1,51.5198,0.0961
E09000025,Newham,52,1,51.5172,0.0958
E09000025,Newham,53,1,51.5149,0.0973
E09000025,Newham,54,1,51.5142,0.0919
E09000025,Newham,55,1,51.511,0.085
E09000025,Newham,56,1,51.5105,0.0853
E09000025,Newham,57,1,51.5066,0.0809
E09000025,Newham,58,1,51.504,0.0794
E09000025,Newham,59,1,51.4999,0.0753
E09000025,Newham,60,1,51.4988,0.0716
E09000025,Newham,61,1,51.4979,0.0622
E09000025,Newham,62,1,51.498,0.0594
E09000025,Newham,63,1,51.4991,0.0511
E09000025,Newham,64,1,51.4994,0.045
E09000025,Newham,65,1,51.4994,0.0398
E09000025,Newham,66,1,51.4981,0.028
E09000025,Newham,67,1,51.4984,0.0239
E09000025,Newham,68,1,51.5001,0.0194
E09000025,Newham,69,1,51.5065,0.0112
E09000025,Newham,70,1,51.5081,0.0121
E09000025,Newham,71,1,51.5097,0.0082
E09000025,Newham,72,1,51.5114,0.0096
E09000025,Newham,73,1,51.5139,0.0088
E09000025,Newham,74,1,51.5141,0.0061
E09000025,Newham,75,1,51.5154,0.0046
E09000025,Newham,76,1,51.5177,-0.0008
E09000025,Newham,77,1,51.5174,-0.0025
E09000025,Newham,78,1,51.5196,-0.007
E09000025,Newham,79,1,51.5225,-0.0062
E09000028,Southwark,1,1,51.5079,-0.1073
E09000028,Southwark,2,1,51.5081,-0.0999
E09000028,Southwark,3,1,51.5078,-0.0939
E09000028,Southwark,4,1,51.5067,-0.09
E09000028,Southwark,5,1,51.5055,-0.0798
E09000028,Southwark,6,1,51.503,-0.0712
E09000028,Southwark,7,1,51.5017,-0.0692
E09000028,Southwark,8,1,51.5002,-0.0622
E09000028,Southwark,9,1,51.5002,-0.0576
E09000028,Southwark,10,1,51.5009,-0.0534
E09000028,Southwark,11,1,51.5024,-0.0492
E09000028,Southwark,12,1,51.5064,-0.0428
E09000028,Southwark,13,1,51.507,-0.0394
E09000028,Southwark,14,1,51.5064,-0.0342
E09000028,Southwark,15,1,51.5038,-0.0307
E09000028,Southwark,16,1,51.4942,-0.0311
E09000028,Southwark,17,1,51.4925,-0.0308
E09000028,Southwark,18,1,51.4917,-0.0357
E09000028,Southwark,19,1,51.4925,-0.038
E09000028,Southwark,20,1,51.4905,-0.0387
E09000028,Southwark,21,1,51.4895,-0.0411
E09000028,Southwark,22,1,51.4899,-0.0459
E09000028,Southwark,23,1,51.4886,-0.0503
E09000028,Southwark,24,1,51.4863,-0.0514
E09000028,Southwark,25,1,51.4805,-0.0515
E09000028,Southwark,26,1,51.4781,-0.0527
E09000028,Southwark,27,1,51.4775,-0.0511
E09000028,Southwark,28,1,51.4724,-0.0511
E09000028,Southwark,29,1,51.4692,-0.0501
E09000028,Southwark,30,1,51.4687,-0.0507
E09000028,Southwark,31,1,51.4661,-0.0489
E09000028,Southwark,32,1,51.4654,-0.0466
E09000028,Southwark,33,1,51.4635,-0.0444
E09000028,Southwark,34,1,51.4617,-0.0436
E09000028,Southwark,35,1,51.4585,-0.0437
E09000028,Southwark,36,1,51.4564,-0.0445
E09000028,Southwark,37,1,51.4545,-0.04
E09000028,Southwark,38,1,51.4494,-0.0445
E09000028,Southwark,39,1,51.4496,-0.0475
E09000028,Southwark,40,1,51.4482,-0.0524
E09000028,Southwark,41,1,51.4498,-0.0559
E09000028,Southwark,42,1,51.4473,-0.0602
E09000028,Southwark,43,1,51.4457,-0.0615
E09000028,Southwark,44,1,51.4403,-0.0624
E09000028,Southwark,45,1,51.4374,-0.0621
E09000028,Southwark,46,1,51.4342,-0.0642
E09000028,Southwark,47,1,51.4325,-0.067
E09000028,Southwark,48,1,51.4317,-0.0712
E09000028,Southwark,49,1,51.4283,-0.0735
E09000028,Southwark,50,1,51.4256,-0.0723
E09000028,Southwark,51,1,51.4253,-0.0733
E09000028,Southwark,52,1,51.4201,-0.0767
E09000028,Southwark,53,1,51.4228,-0.0801
E09000028,Southwark,54,1,51.4225,-0.0819
E09000028,Southwark,55,1,51.4245,-0.0821
E09000028,Southwark,56,1,51.428,-0.0843
E09000028,Southwark,57,1,51.4292,-0.0869
E09000028,Southwark,58,1,51.4359,-0.089
E09000028,Southwark,59,1,51.4409,-0.0914
E09000028,Southwark,60,1,51.4462,-0.0945
E09000028,Southwark,61,1,51.4498,-0.0992
E09000028,Southwark,62,1,51.4536,-0.0993
E09000028,Southwark,63,1,51.4569,-0.0942
E09000028,Southwark,64,1,51.4628,-0.0891
E09000028,Southwark,65,1,51.4658,-0.0885
E09000028,Southwark,66,1,51.4696,-0.0912
E09000028,Southwark,67,1,51.4704,-0.0924
E09000028,Southwark,68,1,51.4694,-0.0944
E09000028,Southwark,69,1,51.4714,-0.0973
E09000028,Southwark,70,1,51.4739,-0.0991
E09000028,Southwark,71,1,51.4764,-0.0984
E09000028,Southwark,72,1,51.4798,-0.1066
E09000028,Southwark,73,1,51.4804,-0.1024
E09000028,Southwark,74,1,51.4831,-0.1056
E09000028,Southwark,75,1,51.4844,-0.1047
E09000028,Southwark,76,1,51.4853,-0.1068
E09000028,Southwark,77,1,51.4907,-0.1016
E09000028,Southwark,78,1,51.493,-0.1033
E09000028,Southwark,79,1,51.4951,-0.1094
E09000028,Southwark,80,1,51.5029,-0.1048
E09000028,Southwark,81,1,51.5066,-0.1058
E09000028,Southwark,82,1,51.5079,-0.1073
E09000030,Tower Hamlets,1,1,51.5073,-0.0778
E09000030,Tower Hamlets,2,1,51.5089,-0.0773
E09000030,Tower Hamlets,3,1,51.51,-0.0747
E09000030,Tower Hamlets,4,1,51.5092,-0.074
E09000030,Tower Hamlets,5,1,51.5098,-0.0711
E09000030,Tower Hamlets,6,1,51.5139,-0.0724
E09000030,Tower Hamlets,7,1,51.5162,-0.0753
E09000030,Tower Hamlets,8,1,51.521,-0.0769
E09000030,Tower Hamlets,9,1,51.5216,-0.0746
E09000030,Tower Hamlets,10,1,51.5259,-0.075
E09000030,Tower Hamlets,11,1,51.5293,-0.073
E09000030,Tower Hamlets,12,1,51.5303,-0.0707
E09000030,Tower Hamlets,13,1,51.5307,-0.0647
E09000030,Tower Hamlets,14,1,51.5324,-0.0637
E09000030,Tower Hamlets,15,1,51.5327,-0.0606
E09000030,Tower Hamlets,16,1,51.5345,-0.0612
E09000030,Tower Hamlets,17,1,51.5337,-0.0565
E09000030,Tower Hamlets,18,1,51.5346,-0.0536
E09000030,Tower Hamlets,19,1,51.5344,-0.0512
E09000030,Tower Hamlets,20,1,51.5359,-0.0498
E09000030,Tower Hamlets,21,1,51.535,-0.0453
E09000030,Tower Hamlets,22,1,51.537,-0.0398
E09000030,Tower Hamlets,23,1,51.5408,-0.0358
E09000030,Tower Hamlets,24,1,51.5413,-0.0361
E09000030,Tower Hamlets,25,1,51.5441,-0.0313
E09000030,Tower Hamlets,26,1,51.5418,-0.0274
E09000030,Tower Hamlets,27,1,51.5427,-0.0237
E09000030,Tower Hamlets,28,1,51.5431,-0.0187
E09000030,Tower Hamlets,29,1,51.5429,-0.015
E09000030,Tower Hamlets,30,1,51.541,-0.0149
E09000030,Tower Hamlets,31,1,51.5365,-0.0196
E09000030,Tower Hamlets,32,1,51.5344,-0.0175
E09000030,Tower Hamlets,33,1,51.5306,-0.0152
E09000030,Tower Hamlets,34,1,51.5289,-0.0096
E09000030,Tower Hamlets,35,1,51.5257,-0.0059
E09000030,Tower Hamlets,36,1,51.5225,-0.0062
E09000030,Tower Hamlets,37,1,51.5191,-0.0074
E09000030,Tower Hamlets,38,1,51.5159,-0.0027
E09000030,Tower Hamlets,39,1,51.5173,-0.0012
E09000030,Tower Hamlets,40,1,51.515,0.0044
E09000030,Tower Hamlets,41,1,51.5141,0.0052
E09000030,Tower Hamlets,42,1,51.5112,0.0035
E09000030,Tower Hamlets,43,1,51.51,0.0038
E09000030,Tower Hamlets,44,1,51.5104,0.0063
E09000030,Tower Hamlets,45,1,51.5132,0.0073
E09000030,Tower Hamlets,46,1,51.5121,0.009
E09000030,Tower Hamlets,47,1,51.5099,0.0073
E09000030,Tower Hamlets,48,1,51.5084,0.0104
E09000030,Tower Hamlets,49,1,51.5068,0.0104
E09000030,Tower Hamlets,50,1,51.5079,0.0053
E09000030,Tower Hamlets,51,1,51.5069,-0.0001
E09000030,Tower Hamlets,52,1,51.5034,-0.0051
E09000030,Tower Hamlets,53,1,51.5003,-0.0062
E09000030,Tower Hamlets,54,1,51.4978,-0.0054
E09000030,Tower Hamlets,55,1,51.4916,-0.0017
E09000030,Tower Hamlets,56,1,51.4884,-0.0021
E09000030,Tower Hamlets,57,1,51.4866,-0.0049
E09000030,Tower Hamlets,58,1,51.4855,-0.0116
E09000030,Tower Hamlets,59,1,51.4859,-0.0162
E09000030,Tower Hamlets,60,1,51.487,-0.0198
E09000030,Tower Hamlets,61,1,51.4893,-0.0233
E09000030,Tower Hamlets,62,1,51.4945,-0.0263
E09000030,Tower Hamlets,63,1,51.5015,-0.0258
E09000030,Tower Hamlets,64,1,51.5029,-0.0253
E09000030,Tower Hamlets,65,1,51.5051,-0.0265
E09000030,Tower Hamlets,66,1,51.5067,-0.0288
E09000030,Tower Hamlets,67,1,51.5085,-0.0335
E09000030,Tower Hamlets,68,1,51.5093,-0.0391
E09000030,Tower Hamlets,69,1,51.509,-0.0434
E09000030,Tower Hamlets,70,1,51.508,-0.0465
E09000030,Tower Hamlets,71,1,51.5032,-0.0548
E09000030,Tower Hamlets,72,1,51.5025,-0.0569
E09000030,Tower Hamlets,73,1,51.5027,-0.0616
E09000030,Tower Hamlets,74,1,51.5054,-0.0703
E09000030,Tower Hamlets,75,1,51.5073,-0.0778
E09000032,Wandsworth,1,1,51.471,-0.2218
E09000032,Wandsworth,2,1,51.4712,-0.2212
E09000032,Wandsworth,3,1,51.4684,-0.2175
E09000032,Wandsworth,4,1,51.4653,-0.2118
E09000032,Wandsworth,5,1,51.4633,-0.2054
E09000032,Wandsworth,6,1,51.4622,-0.1981
E09000032,Wandsworth,7,1,51.4624,-0.1932
E09000032,Wandsworth,8,1,51.4632,-0.1869
E09000032,Wandsworth,9,1,51.4649,-0.1824
E09000032,Wandsworth,10,1,51.4673,-0.1791
E09000032,Wandsworth,11,1,51.4703,-0.1769
E09000032,Wandsworth,12,1,51.4748,-0.175
E09000032,Wandsworth,13,1,51.4777,-0.1733
E09000032,Wandsworth,14,1,51.4798,-0.1698
E09000032,Wandsworth,15,1,51.4806,-0.1661
E09000032,Wandsworth,16,1,51.4832,-0.1475
E09000032,Wandsworth,17,1,51.4822,-0.1357
E09000032,Wandsworth,18,1,51.4833,-0.1304
E09000032,Wandsworth,19,1,51.4845,-0.1269
E09000032,Wandsworth,20,1,51.484,-0.1248
E09000032,Wandsworth,21,1,51.4815,-0.1259
E09000032,Wandsworth,22,1,51.4807,-0.1283
E09000032,Wandsworth,23,1,51.4786,-0.13
E09000032,Wandsworth,24,1,51.4724,-0.1337
E09000032,Wandsworth,25,1,51.4726,-0.1353
E09000032,Wandsworth,26,1,51.4671,-0.149
E09000032,Wandsworth,27,1,51.4654,-0.1496
E09000032,Wandsworth,28,1,51.4625,-0.1492
E09000032,Wandsworth,29,1,51.4568,-0.1468
E09000032,Wandsworth,30,1,51.4518,-0.1461
E09000032,Wandsworth,31,1,51.4505,-0.1407
E09000032,Wandsworth,32,1,51.4482,-0.143
E09000032,Wandsworth,33,1,51.4449,-0.144
E09000032,Wandsworth,34,1,51.4413,-0.142
E09000032,Wandsworth,35,1,51.4413,-0.1343
E09000032,Wandsworth,36,1,51.4379,-0.1362
E09000032,Wandsworth,37,1,51.4368,-0.1381
E09000032,Wandsworth,38,1,51.4348,-0.138
E09000032,Wandsworth,39,1,51.4333,-0.1349
E09000032,Wandsworth,40,1,51.4297,-0.1337
E09000032,Wandsworth,41,1,51.43,-0.1368
E09000032,Wandsworth,42,1,51.4233,-0.1373
E09000032,Wandsworth,43,1,51.4206,-0.1363
E09000032,Wandsworth,44,1,51.4187,-0.1388
E09000032,Wandsworth,45,1,51.4172,-0.1429
E09000032,Wandsworth,46,1,51.4196,-0.1487
E09000032,Wandsworth,47,1,51.4193,-0.1497
E09000032,Wandsworth,48,1,51.4221,-0.1583
E09000032,Wandsworth,49,1,51.4193,-0.16
E09000032,Wandsworth,50,1,51.4201,-0.1654
E09000032,Wandsworth,51,1,51.4227,-0.172
E09000032,Wandsworth,52,1,51.4242,-0.1803
E09000032,Wandsworth,53,1,51.4271,-0.183
E09000032,Wandsworth,54,1,51.4307,-0.1826
E09000032,Wandsworth,55,1,51.4326,-0.1842
E09000032,Wandsworth,56,1,51.4308,-0.1882
E09000032,Wandsworth,57,1,51.4331,-0.1895
E09000032,Wandsworth,58,1,51.438,-0.1876
E09000032,Wandsworth,59,1,51.4384,-0.1891
E09000032,Wandsworth,60,1,51.441,-0.1884
E09000032,Wandsworth,61,1,51.4384,-0.2027
E09000032,Wandsworth,62,1,51.4373,-0.211
E09000032,Wandsworth,63,1,51.4372,-0.2141
E09000032,Wandsworth,64,1,51.4381,-0.2155
E09000032,Wandsworth,65,1,51.4383,-0.2227
E09000032,Wandsworth,66,1,51.4376,-0.2297
E09000032,Wandsworth,67,1,51.4347,-0.2391
E09000032,Wandsworth,68,1,51.432,-0.2495
E09000032,Wandsworth,69,1,51.434,-0.25
E09000032,Wandsworth,70,1,51.4368,-0.2525
E09000032,Wandsworth,71,1,51.4414,-0.2411
E09000032,Wandsworth,72,1,51.4426,-0.24
E09000032,Wandsworth,73,1,51.4487,-0.2457
E09000032,Wandsworth,74,1,51.4544,-0.2575
E09000032,Wandsworth,75,1,51.4593,-0.2552
E09000032,Wandsworth,76,1,51.4598,-0.2565
E09000032,Wandsworth,77,1,51.463,-0.2539
E09000032,Wandsworth,78,1,51.4647,-0.2513
E09000032,Wandsworth,79,1,51.4645,-0.2399
E09000032,Wandsworth,80,1,51.4635,-0.2317
